"","custAge","profession","marital","schooling","default","contact","month","campaign","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pmonths","pastEmail","responded"
"40",0.223684210526316,"1","2","2","1","1","3",0.128205128205128,0,"2",0.48441153546376,0.615062761506276,0.982316934935389,1,1,0,"1"
"41",0.118421052631579,"1","2","1","1","2","3",0.128205128205128,0,"2",0.669134840218243,0.338912133891213,0.980049875311721,1,1,0,"1"
"42",0.157894736842105,"2","2","1","1","2","3",0,0,"2",0.882307092751367,0.376569037656904,0.982316934935389,1,1,0,"1"
"43",0.288826810277613,"2","2","2","1","1","3",0.0512820512820513,0,"2",0.389321901792677,0.368200836820084,0.790296984810701,0.877882797731568,1,0,"1"
"44",0.223684210526316,"2","2","1","2","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"45",0.25,"2","3","1","1","1","3",0.0256410256410256,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"46",0.118421052631579,"2","2","1","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"47",0.328947368421053,"1","3","1","1","2","3",0.0512820512820513,0,"2",0.698752922837102,0.602510460251046,0.95805939696214,0.859735349716445,1,0,"1"
"48",0.171052631578947,"2","2","1","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.981183405123555,1,1,0,"2"
"49",0.245614035087719,"1","2","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.806393108138744,0.877882797731568,1,0,"1"
"50",0.131578947368421,"2","2","1","2","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.139650872817955,0.512287334593573,1,0,"1"
"51",0.513157894736842,"3","2","1","2","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.958966220811607,0.859735349716445,1,0,"1"
"52",0.263157894736842,"1","2","3","2","2","3",0.205128205128205,0,"2",0.882307092751367,0.376569037656904,0.981183405123555,1,1,0,"2"
"53",0.193352706311722,"2","2","1","1","2","3",0,0,"2",0.882307092751367,0.376569037656904,0.959419632736341,1,1,0,"1"
"54",0.210526315789474,"2","2","1","1","1","1",0,0,"2",0.340607950116917,0.154811715481171,0.183858535479483,0.512287334593573,1,0,"1"
"55",0.196216974509506,"1","2","1","1","2","3",0.333333333333333,0,"2",0.882307092751367,0.376569037656904,0.958966220811607,1,1,0,"1"
"56",0.323226809606198,"1","2","2","1","2","3",0.0256410256410256,0,"2",0.882307092751367,0.376569037656904,0.959419632736341,1,1,0,"1"
"57",0.5,"1","2","1","1","1","3",0.0512820512820513,0,"2",0.48441153546376,0.615062761506276,0.982543640897756,1,1,0,"1"
"58",0.447368421052632,"2","2","1","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.982543640897756,1,1,0,"1"
"59",0.276315789473684,"2","3","2","1","2","3",0,0,"2",0.722525331254876,0.460251046025105,0.0210836545001133,0.10586011342155,1,0,"1"
"60",0.144736842105263,"2","2","1","1","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"61",0.644736842105263,"3","2","1","1","2","1",0.0769230769230769,0,"2",0.340607950116917,0.154811715481171,0.181591475855815,0.512287334593573,1,0,"1"
"62",0.162680993149782,"1","3","2","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981183405123555,1,1,0,"1"
"63",0.302631578947368,"2","2","3","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"64",0.321750084090458,"2","1","2","1","1","3",0.0256410256410256,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.144184992065291,0.512287334593573,1,0.111111111111111,"1"
"65",0.25,"1","2","2","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.790296984810701,0.877882797731568,1,0,"1"
"66",0.157894736842105,"1","3","2","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.982090228973022,1,1,0,"2"
"67",0.526315789473684,"1","1","1","1","2","2",0,0,"2",0.622369446609512,0.435146443514644,0.94309680344593,0.877882797731568,1,0,"1"
"68",0.118421052631579,"2","3","1","1","1","3",0.102564102564103,0,"2",0.669134840218243,0.338912133891213,0.981183405123555,1,1,0,"1"
"69",0.210526315789474,"2","3","1","1","2","3",0.0512820512820513,0,"2",0.698752922837102,0.602510460251046,0.957605985037406,0.859735349716445,1,0,"1"
"70",0.105263157894737,"4","3","1","1","1","3",0,0.166666666666667,"3",0.174590802805926,0.866108786610879,0.0181364769893448,0.203780718336483,0.0002335668998999,0.111111111111111,"2"
"71",0.144736842105263,"2","2","1","1","2","3",0.0512820512820513,0,"2",0.698752922837102,0.602510460251046,0.958966220811607,0.859735349716445,1,0,"1"
"72",0.302631578947368,"2","2","1","1","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"73",0.223684210526316,"1","2","1","1","2","3",0.102564102564103,0,"2",0.296960249415432,0.418410041841004,0.141917932441623,0.425708884688089,1,0,"1"
"74",0.440573203987065,"3","1","2","1","1","3",0.102564102564103,0.166666666666667,"1",0,0.811715481171548,0.045341192473362,0.425708884688089,1,0.222222222222222,"1"
"75",0.301708892650808,"2","3","1","1","1","3",0,0.166666666666667,"1",0,0.811715481171548,0.0514622534572659,0.425708884688089,1,0.0555555555555556,"1"
"76",0.184210526315789,"2","2","1","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.153933348447064,0.512287334593573,1,0,"1"
"77",0.192225505962642,"1","3","2","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.980049875311721,1,1,0,"1"
"78",0.342105263157895,"1","1","2","1","2","3",0.0512820512820513,0,"2",0.26968043647701,0.192468619246862,0.146678757651326,0.512287334593573,1,0,"1"
"79",0.105263157894737,"2","2","1","1","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.957605985037406,0.859735349716445,1,0,"1"
"80",0.333333333333333,"2","2","1","1","1","3",0.0256410256410256,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"81",0.421052631578947,"1","2","1","2","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.981863523010655,1,1,0,"1"
"82",0.434210526315789,"2","2","1","2","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.982090228973022,1,1,0,"1"
"83",0.418627689024799,"1","2","2","1","1","3",0.0256410256410256,0,"2",0.389321901792677,0.368200836820084,0.806393108138744,0.877882797731568,1,0,"1"
"84",0.144736842105263,"2","2","2","2","2","3",0.128205128205128,0,"2",0.882307092751367,0.376569037656904,0.980503287236454,1,1,0,"1"
"85",0.144736842105263,"1","3","2","1","2","3",0.0769230769230769,0,"2",0.698752922837102,0.602510460251046,0.957832690999773,0.859735349716445,1,0,"1"
"86",0.1403522112282,"1","3","1","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.141691226479256,0.512287334593573,1,0,"1"
"87",0.552631578947368,"1","2","3","2","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
"88",0.157894736842105,"2","3","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.780321922466561,0.877882797731568,1,0,"1"
"89",0.136876428920932,"2","2","1","1","1","3",0.179487179487179,0,"2",0.669134840218243,0.338912133891213,0.980956699161188,1,1,0,"2"
"90",0.355263157894737,"2","2","1","1","1","1",0.0256410256410256,0,"2",0.340607950116917,0.154811715481171,0.174790296984811,0.512287334593573,1,0,"1"
"91",0.328947368421053,"2","2","2","2","1","3",0.0512820512820513,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"92",0.460526315789474,"2","2","1","1","2","3",0.205128205128205,0,"2",0.26968043647701,0.192468619246862,0.146678757651326,0.512287334593573,1,0,"1"
"93",0.236842105263158,"2","2","1","1","1","3",0.205128205128205,0,"2",0.48441153546376,0.615062761506276,0.981863523010655,1,1,0,"1"
"94",0.503933337312859,"4","2","1","2","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.982543640897756,1,1,0,"1"
"95",0.236842105263158,"2","2","1","2","2","3",0.0512820512820513,0,"2",0.698752922837102,0.602510460251046,0.957605985037406,0.859735349716445,1,0,"1"
"96",0.171052631578947,"1","2","1","2","1","3",0.0512820512820513,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"97",0.120504619863212,"2","3","1","1","1","3",0.102564102564103,0,"2",0.26968043647701,0.192468619246862,0.139650872817955,0.512287334593573,1,0,"1"
"98",0.0921052631578947,"2","3","1","1","2","3",0.461538461538462,0,"2",0.882307092751367,0.376569037656904,0.980503287236454,1,1,0,"1"
"99",0.447368421052632,"1","1","2","1","2","3",0,0,"2",0.882307092751367,0.376569037656904,0.959419632736341,1,1,0,"1"
"100",0.210526315789474,"1","3","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.790296984810701,0.877882797731568,1,0,"1"
"101",0.209623212907967,"2","2","2","1","1","3",0,0,"2",0.296960249415432,0.418410041841004,0.105418272500567,0.425708884688089,1,0,"2"
"102",0.157894736842105,"1","2","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.92178644298345,0.877882797731568,1,0,"1"
"103",0.328947368421053,"2","2","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.797778281568805,0.877882797731568,1,0,"1"
"104",0.144736842105263,"1","2","2","1","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.956925867150306,0.859735349716445,1,0,"1"
"105",0.526315789473684,"2","2","1","1","1","2",0,0,"2",0.778643803585348,0.556485355648536,0.0555429607798685,0,1,0,"1"
"106",0.144736842105263,"2","3","2","1","1","3",0,0,"2",0.174590802805926,0.866108786610879,0.0183631829517116,0.203780718336483,1,0,"1"
"107",0.364316487349254,"2","2","1","1","2","3",0,0,"2",0.389321901792677,0.368200836820084,0.740648379052369,0.877882797731568,1,0,"1"
"108",0.315789473684211,"2","2","1","1","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.957832690999773,0.859735349716445,1,0,"1"
"109",0.486842105263158,"2","2","1","1","1","2",0,0.166666666666667,"3",0.199532346063913,0.744769874476987,0.0183631829517116,0.226465028355386,0.0002002002002002,0.222222222222222,"2"
"110",0.368421052631579,"2","2","1","1","1","3",0.0512820512820513,0,"2",0.26968043647701,0.192468619246862,0.163228292904103,0.512287334593573,1,0,"2"
"111",0.210526315789474,"2","3","2","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.980049875311721,1,1,0,"1"
"112",0.159743152816213,"4","3","1","1","1","3",0.0256410256410256,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.138290637043754,0.512287334593573,1,0.166666666666667,"1"
"113",0.157894736842105,"1","1","2","1","2","3",0.0256410256410256,0,"2",0.882307092751367,0.376569037656904,0.980956699161188,1,1,0,"1"
"114",0.167618870942919,"1","3","2","1","1","3",0.0256410256410256,0,"2",0.722525331254876,0.460251046025105,0.0258444797098164,0.10586011342155,1,0,"1"
"115",0.315789473684211,"1","1","1","1","1","3",0,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.1571072319202,0.512287334593573,1,0.0555555555555556,"1"
"116",0.447368421052632,"2","2","1","1","1","3",0.0512820512820513,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"117",0.197368421052632,"2","3","1","2","2","3",0.0512820512820513,0,"2",0.882307092751367,0.376569037656904,0.958966220811607,1,1,0,"1"
"118",0.223684210526316,"2","2","1","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981863523010655,1,1,0,"1"
"119",0.342105263157895,"1","3","1","1","2","3",0.0512820512820513,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
"120",0.355263157894737,"2","3","1","2","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.767853094536386,0.877882797731568,1,0,"1"
"121",0.302631578947368,"2","2","1","1","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.957152573112673,0.859735349716445,1,0,"1"
"122",0.190774778021116,"1","3","1","1","2","3",0,0,"2",0.784879189399847,0.439330543933054,0.0600770800272047,0.10586011342155,1,0,"1"
"123",0.552631578947368,"3","2","1","1","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.981636817048288,1,1,0,"1"
"124",0.315789473684211,"2","2","1","1","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"2"
"125",0.460526315789474,"2","2","1","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.806393108138744,0.877882797731568,1,0,"1"
"126",0.394736842105263,"2","2","1","1","1","3",0.0256410256410256,0.333333333333333,"3",0.784879189399847,0.439330543933054,0.0593969621401043,0.10586011342155,0.0002002002002002,0,"2"
"127",0.208376768492343,"1","2","2","1","1","3",0.0256410256410256,0,"2",0.296960249415432,0.418410041841004,0.141917932441623,0.425708884688089,1,0,"1"
"128",0.157894736842105,"1","2","1","1","1","3",0.128205128205128,0,"2",0.669134840218243,0.338912133891213,0.980503287236454,1,1,0,"1"
"129",0.355263157894737,"2","2","1","2","1","1",0,0.166666666666667,"1",0.340607950116917,0.154811715481171,0.175923826796645,0.512287334593573,1,0.111111111111111,"1"
"130",0.460526315789474,"1","2","1","2","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.95805939696214,0.859735349716445,1,0,"1"
"131",0.224515414411739,"2","3","1","1","1","3",0.0512820512820513,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"132",0.266878681200806,"1","2","1","1","1","3",0,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.148945817274994,0.512287334593573,1,0.111111111111111,"1"
"133",0.539473684210526,"3","2","1","1","2","3",0.0769230769230769,0,"2",0.296960249415432,0.418410041841004,0.141917932441623,0.425708884688089,1,0,"1"
"134",0.236842105263158,"2","2","1","1","1","3",0.0256410256410256,0.166666666666667,"1",0.389321901792677,0.368200836820084,0.797778281568805,0.877882797731568,1,0.166666666666667,"1"
"135",0.180835419548127,"1","3","2","1","1","3",0.0769230769230769,0,"2",0.48441153546376,0.615062761506276,0.981636817048288,1,1,0,"1"
"136",0.210526315789474,"2","3","2","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.148945817274994,0.512287334593573,1,0,"1"
"137",0.513157894736842,"1","2","1","2","1","3",0.0256410256410256,0.166666666666667,"1",0.389321901792677,0.368200836820084,0.780321922466561,0.877882797731568,1,0,"1"
"138",0.486842105263158,"2","2","1","1","1","3",0.0512820512820513,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"139",0.118421052631579,"1","3","2","1","2","3",0.0256410256410256,0,"2",0.882307092751367,0.376569037656904,0.980503287236454,1,1,0,"1"
"140",0.263157894736842,"2","2","1","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.148945817274994,0.512287334593573,1,0,"1"
"141",0.183348728046652,"1","3","1","1","2","3",0,0,"2",0.882307092751367,0.376569037656904,0.980956699161188,1,1,0,"1"
"142",0.131578947368421,"2","2","1","1","1","3",0,0,"2",0.669134840218243,0.338912133891213,0.982543640897756,1,1,0,"1"
"143",0.170659050595304,"1","3","2","1","1","3",0.0256410256410256,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"144",0.526315789473684,"2","2","1","1","1","3",0.0256410256410256,0,"2",0,0.811715481171548,0.0564497846293358,0.425708884688089,1,0,"1"
"145",0.171052631578947,"2","2","1","1","1","3",0.0256410256410256,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"146",0.144736842105263,"2","3","1","2","2","3",0.0512820512820513,0,"2",0.882307092751367,0.376569037656904,0.980729993198821,1,1,0,"1"
"147",0.25,"2","3","1","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981863523010655,1,1,0,"1"
"148",0.223684210526316,"1","3","1","1","1","3",0,0,"2",0,0.811715481171548,0.0564497846293358,0.425708884688089,1,0,"1"
"149",0.258228932211617,"1","3","2","1","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
"150",0.618421052631579,"2","2","1","1","2","1",0.0512820512820513,0,"2",0.340607950116917,0.154811715481171,0.174790296984811,0.512287334593573,1,0,"1"
"151",0.276315789473684,"2","3","1","1","1","3",0.0769230769230769,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"152",0.144736842105263,"2","1","1","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.153933348447064,0.512287334593573,1,0,"1"
"153",0.144736842105263,"1","2","1","1","1","3",0.128205128205128,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.139650872817955,0.512287334593573,1,0.111111111111111,"1"
"154",0.315789473684211,"1","1","2","1","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
"155",0.460526315789474,"1","2","2","1","1","3",0,0,"2",0.26968043647701,0.192468619246862,0.146678757651326,0.512287334593573,1,0,"2"
"156",0.276315789473684,"2","2","1","1","1","1",0,0.166666666666667,"1",0.340607950116917,0.154811715481171,0.183858535479483,0.512287334593573,1,0.277777777777778,"1"
"157",0.394736842105263,"2","2","1","1","1","3",0.0769230769230769,0.166666666666667,"1",0.389321901792677,0.368200836820084,0.790296984810701,0.877882797731568,1,0.111111111111111,"1"
"158",0.184210526315789,"1","3","2","1","1","3",0.0512820512820513,0,"2",0.48441153546376,0.615062761506276,0.982543640897756,1,1,0,"2"
"159",0.381570167516595,"2","2","1","2","1","3",0,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.160961233280435,0.512287334593573,1,0.111111111111111,"1"
"160",0.263157894736842,"1","3","2","1","1","3",0.0256410256410256,0,"2",0.389321901792677,0.368200836820084,0.780321922466561,0.877882797731568,1,0,"1"
"161",0.118421052631579,"2","3","1","1","1","3",0.256410256410256,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"162",0.157894736842105,"1","3","2","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981410111085922,1,1,0,"1"
"163",0.171052631578947,"2","3","2","1","1","3",0,0,"2",0.389321901792677,0.368200836820084,0.780321922466561,0.877882797731568,1,0,"1"
"164",0.276315789473684,"2","2","1","1","1","3",0.0512820512820513,0,"2",0.669134840218243,0.338912133891213,0.981410111085922,1,1,0,"1"
"165",0.419127106662151,"4","3","1","1","2","3",0.0769230769230769,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.146678757651326,0.512287334593573,1,0.0555555555555556,"1"
"166",0.105263157894737,"2","3","1","1","1","3",0.0256410256410256,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.153933348447064,0.512287334593573,1,0.111111111111111,"1"
"167",0.368421052631579,"1","3","1","1","2","3",0,0,"2",0.882307092751367,0.376569037656904,0.980729993198821,1,1,0,"1"
"168",0.197368421052632,"1","3","2","1","1","3",0,0,"2",0.784879189399847,0.439330543933054,0.0360462480163228,0.10586011342155,1,0,"1"
"169",0.276315789473684,"1","3","1","2","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.95805939696214,0.859735349716445,1,0,"1"
"170",0.277896870319959,"2","1","1","1","1","3",0,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.158694173656767,0.512287334593573,1,0.0555555555555556,"1"
"171",0.3081632088538,"2","2","2","1","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.957152573112673,0.859735349716445,1,0,"1"
"172",0.188449959945028,"2","2","1","2","1","3",0.0256410256410256,0,"2",0.389321901792677,0.368200836820084,0.790296984810701,0.877882797731568,1,0,"1"
"173",0.105263157894737,"1","3","1","1","1","3",0.0769230769230769,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"174",0.184210526315789,"1","3","2","1","1","1",0,0,"2",0.340607950116917,0.154811715481171,0.175923826796645,0.512287334593573,1,0,"1"
"175",0.150841524535242,"1","3","1","1","1","2",0.0256410256410256,0,"2",0.250194855806707,0.0334728033472802,0.203355248243029,0.512287334593573,1,0,"2"
"176",0.210526315789474,"1","2","2","1","2","3",0.0512820512820513,0.166666666666667,"1",0.26968043647701,0.192468619246862,0.153933348447064,0.512287334593573,1,0.222222222222222,"1"
"177",0.539473684210526,"3","1","2","1","2","3",0.128205128205128,0,"2",0.882307092751367,0.376569037656904,0.959192926773974,1,1,0,"2"
"178",0.331075750543803,"1","2","1","2","1","3",0.0512820512820513,0,"2",0.669134840218243,0.338912133891213,0.980729993198821,1,1,0,"1"
"179",0.22627222755801,"2","3","1","1","1","3",0.0512820512820513,0,"2",0.26968043647701,0.192468619246862,0.144184992065291,0.512287334593573,1,0,"2"
"180",0.289473684210526,"2","2","1","1","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981636817048288,1,1,0,"1"
"181",0.249711387092382,"2","3","1","1","2","3",0.0256410256410256,0,"2",0.882307092751367,0.376569037656904,0.980956699161188,1,1,0,"1"
"182",0.32929562364607,"2","3","2","2","1","3",0,0,"2",0.48441153546376,0.615062761506276,0.981863523010655,1,1,0,"1"
"183",0.285087719298246,"2","3","1","1","2","3",0,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
"184",0.273424391343121,"2","3","2","2","1","3",0.0256410256410256,0,"2",0.389321901792677,0.368200836820084,0.780321922466561,0.877882797731568,1,0,"1"
"185",0.605210909799561,"2","2","1","1","1","1",0,0.333333333333333,"3",0.603273577552611,0.677824267782427,0.000906823849467242,0.170510396975423,0.0001668335005005,0.111111111111111,"2"
"186",0.394736842105263,"2","2","1","1","2","3",0.0256410256410256,0,"2",0.698752922837102,0.602510460251046,0.95737927907504,0.859735349716445,1,0,"1"
